tempat,jenis,banyak_kekerasan,banyak_korban,usia,hubungan_pelaku,label
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,majikan,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,pacar/teman,2
rumah-tangga,seksual,1,1,dewasa,lainnya,2
rumah-tangga,seksual,1,1,dewasa,lainnya,2
rumah-tangga,seksual,1,1,dewasa,lainnya,2
rumah-tangga,seksual,1,1,dewasa,lainnya,2
rumah-tangga,seksual,1,1,dewasa,lainnya,2
rumah-tangga,seksual,1,1,lansia,keluarga/saudara,2
rumah-tangga,seksual,1,1,lansia,keluarga/saudara,2
rumah-tangga,seksual,1,1,lansia,keluarga/saudara,2
rumah-tangga,seksual,1,1,lansia,lainnya,2
rumah-tangga,seksual,1,1,lansia,lainnya,2
rumah-tangga,seksual,1,2,remaja,orang-tua,2
rumah-tangga,seksual,1,2,remaja,orang-tua,2
rumah-tangga,seksual,1,2,remaja,pacar/teman,2
rumah-tangga,seksual,1,2,remaja,keluarga/saudara,2
rumah-tangga,seksual,1,2,remaja,lainnya,2
rumah-tangga,seksual,1,2,dewasa,suami/istri,2
rumah-tangga,seksual,1,2,dewasa,suami/istri,2
rumah-tangga,seksual,1,2,dewasa,pacar/teman,2
rumah-tangga,seksual,1,2,dewasa,pacar/teman,2
rumah-tangga,seksual,1,2,dewasa,keluarga/saudara,2
rumah-tangga,seksual,1,3,remaja,orang-tua,2
rumah-tangga,seksual,1,3,remaja,keluarga/saudara,2
rumah-tangga,seksual,1,3,dewasa,keluarga/saudara,2
rumah-tangga,seksual,1,3,dewasa,suami/istri,2
rumah-tangga,seksual,1,3,dewasa,lainnya,2
rumah-tangga,seksual,2,1,remaja,orang-tua,2
rumah-tangga,seksual,2,1,remaja,keluarga/saudara,2
rumah-tangga,seksual,2,1,dewasa,keluarga/saudara,2
rumah-tangga,seksual,2,1,dewasa,suami/istri,2
rumah-tangga,seksual,2,1,dewasa,lainnya,2
rumah-tangga,seksual,2,2,remaja,orang-tua,2
rumah-tangga,seksual,2,2,remaja,keluarga/saudara,2
rumah-tangga,seksual,3,1,dewasa,suami/istri,2
rumah-tangga,seksual,3,1,dewasa,keluarga/saudara,2
rumah-tangga,seksual,3,2,remaja,orang-tua,2
rumah-tangga,seksual,4,2,remaja,orang-tua,2
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,orang-tua,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,keluarga/saudara,1
rumah-tangga,psikis,1,1,balita,lainnya,1
rumah-tangga,psikis,1,1,balita,lainnya,1
rumah-tangga,psikis,1,1,balita,lainnya,1
rumah-tangga,psikis,1,1,balita,lainnya,1
rumah-tangga,psikis,1,1,balita,lainnya,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,orang-tua,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,keluarga/saudara,1
rumah-tangga,psikis,1,1,anak-anak,tetangga,1
rumah-tangga,psikis,1,1,anak-anak,tetangga,1
rumah-tangga,psikis,1,1,anak-anak,tetangga,1
rumah-tangga,psikis,1,1,anak-anak,tetangga,1
rumah-tangga,psikis,1,1,anak-anak,tetangga,1
rumah-tangga,psikis,1,1,anak-anak,tetangga,1
rumah-tangga,psikis,1,1,anak-anak,tetangga,1
rumah-tangga,psikis,1,1,anak-anak,tetangga,1
rumah-tangga,psikis,1,1,anak-anak,tetangga,1
rumah-tangga,psikis,1,1,anak-anak,tetangga,1
rumah-tangga,psikis,1,1,anak-anak,tetangga,1
rumah-tangga,psikis,1,1,anak-anak,tetangga,1
rumah-tangga,psikis,1,1,anak-anak,tetangga,1
rumah-tangga,psikis,1,1,anak-anak,tetangga,1
rumah-tangga,psikis,1,1,anak-anak,tetangga,1
rumah-tangga,psikis,1,1,anak-anak,lainnya,1
rumah-tangga,psikis,1,1,anak-anak,lainnya,1
rumah-tangga,psikis,1,1,anak-anak,lainnya,1
rumah-tangga,psikis,1,1,anak-anak,lainnya,1
rumah-tangga,psikis,1,1,anak-anak,lainnya,1
rumah-tangga,psikis,1,1,anak-anak,lainnya,1
rumah-tangga,psikis,1,1,anak-anak,lainnya,1
rumah-tangga,psikis,1,1,anak-anak,lainnya,1
rumah-tangga,psikis,1,1,anak-anak,lainnya,1
rumah-tangga,psikis,1,1,anak-anak,lainnya,1
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,orang-tua,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,keluarga/saudara,0
rumah-tangga,psikis,1,1,remaja,tetangga,0
rumah-tangga,psikis,1,1,remaja,tetangga,0
rumah-tangga,psikis,1,1,remaja,tetangga,0
rumah-tangga,psikis,1,1,remaja,tetangga,0
rumah-tangga,psikis,1,1,remaja,tetangga,0
rumah-tangga,psikis,1,1,remaja,tetangga,0
rumah-tangga,psikis,1,1,remaja,tetangga,0
